ano,sigla_uf,id_municipio,raca_cor,sexo,localizacao,idhm,idhm_l,idhm_e,idhm_r,idhm_subescolaridade,idhm_subfrequencia,prosperidade_social,proporcao_vulnerabilidade_socioeconomica,proporcao_sem_agua_esgoto,proporcao_sem_coleta,renda_per_capita,proporcao_sem_renda_18_mais,renda_trabalho,proporcao_vulneravel,razao_dependencia,fecundidade_total,taxa_envelhecimento,mortalidade_1_menos,proporcao_crianca_fora_escola_6_14,proporcao_analfabetismo_18_mais,proporcao_fundamental_completo_18_mais,proporcao_medio_completo_18_20,expectativa_vida,populacao_18_mais,populacao_65_mais
2000,CE,2303709,total,total,total,0.555,0.764,0.4,0.56,0.349,0.428,muito baixo,13.93,21.85,18.19,260.56,2.34,79.82,73.31,65.52,3.02,3.7,30.5,6.48,20.25,34.93,13.94,70.83,146981,9418
2000,CE,2301000,total,total,total,0.463,0.691,0.283,0.508,0.159,0.379,muito baixo,3.17,30.22,47.92,188.54,5.0,74.75,86.18,80.55,3.24,4.08,42.7,5.25,35.29,15.86,6.16,66.45,330,24
2000,CE,2303709,total,total,total,0.729,0.821,0.623,0.756,0.645,0.613,muito alto,2.3,1.32,1.64,885.79,1.17,72.45,27.65,40.1,1.52,8.73,20.8,6.3,6.07,64.48,31.93,74.27,428,50
2000,CE,2304400,total,total,total,0.814,0.859,0.7,0.897,0.714,0.693,alto,19.63,0.88,1.36,2119.35,1.02,74.35,22.95,32.8,1.24,5.36,15.9,4.34,1.89,71.43,46.18,76.57,715,53
2000,CE,2304400,total,total,total,0.671,0.756,0.607,0.658,0.562,0.63,médio,7.86,2.11,3.3,479.24,0.68,80.93,43.01,46.8,1.96,3.7,30.7,3.44,6.98,56.16,36.39,70.35,10663,607
2000,CE,2304400,total,total,total,0.67,0.776,0.592,0.653,0.499,0.645,baixo,10.72,3.33,5.22,466.05,0.84,74.73,47.57,45.23,1.79,5.09,27.4,4.71,10.45,49.88,31.79,71.58,986,76
2000,CE,2304400,total,total,total,0.548,0.718,0.412,0.557,0.374,0.432,muito baixo,3.83,6.86,17.41,256.37,1.47,81.96,69.93,59.26,2.55,4.03,37.3,7.67,18.49,37.44,11.8,68.11,8900,595
2000,CE,2304400,total,total,total,0.477,0.683,0.317,0.5,0.266,0.347,muito baixo,14.96,10.96,12.29,179.43,0.88,76.82,80.4,69.02,3.67,2.36,44.4,10.51,19.09,26.62,3.2,65.96,8871,379
2000,CE,2309607,total,total,total,0.589,0.74,0.462,0.598,0.408,0.491,muito baixo,1.71,27.71,12.79,331.21,1.05,82.86,61.03,55.82,2.62,6.21,33.3,3.47,18.66,40.82,15.0,69.42,8889,864
2000,MT,5103379,total,total,total,0.47,0.728,0.244,0.583,0.166,0.295,muito baixo,2.88,35.21,33.28,301.98,18.8,90.81,66.62,61.81,3.3,1.68,29.08,24.11,17.34,16.61,9.38,68.7,5222,153
2000,MT,5103403,total,total,total,0.72,0.801,0.655,0.711,0.654,0.655,alto,20.43,0.9,1.79,669.14,1.61,80.45,23.7,45.67,1.84,5.18,20.5,2.59,6.22,65.43,42.07,73.06,3861,296
2000,MT,5103403,total,total,total,0.537,0.698,0.387,0.575,0.318,0.427,muito baixo,10.63,48.42,16.6,285.71,1.25,82.16,64.63,66.83,3.06,2.16,34.3,6.61,11.33,31.75,12.08,66.87,8820,343
2000,MT,5108402,total,total,total,0.727,0.82,0.628,0.745,0.601,0.642,muito alto,0.0,3.93,6.63,824.63,0.59,86.85,27.39,43.55,2.13,3.23,18.4,3.02,3.25,60.07,37.76,74.22,3643,175
2000,GO,5204706,total,total,total,0.547,0.74,0.373,0.596,0.227,0.477,muito baixo,4.05,13.97,14.07,325.63,2.35,84.58,64.14,53.81,2.25,5.6,28.4,7.42,19.56,22.71,13.09,69.38,6196,540
2000,GO,5206602,total,total,total,0.625,0.786,0.494,0.628,0.357,0.582,alto,1.6,3.5,2.87,398.66,6.56,70.54,55.31,50.44,2.25,8.5,22.3,1.71,14.55,35.69,27.86,72.17,2165,264
2000,GO,5206909,total,total,total,0.587,0.784,0.449,0.576,0.219,0.642,muito baixo,11.16,9.2,2.22,287.47,8.99,84.32,66.11,44.56,2.52,5.85,22.5,0.0,20.74,21.92,23.91,72.06,1382,115
2000,GO,5212105,total,total,total,0.637,0.767,0.473,0.714,0.327,0.568,baixo,19.29,2.35,1.89,679.64,3.95,89.19,49.93,51.27,2.4,6.66,24.7,2.26,15.1,32.71,25.51,71.01,4663,460
2000,GO,5215652,total,total,total,0.525,0.734,0.328,0.599,0.167,0.46,muito baixo,4.58,13.03,19.78,332.99,3.28,78.47,67.27,51.42,2.43,5.68,29.1,7.27,20.39,16.71,18.16,69.07,2182,188
2000,GO,5206206,total,total,total,0.433,0.703,0.215,0.536,0.186,0.232,muito baixo,18.21,13.67,22.57,225.26,3.83,79.55,71.7,64.79,3.2,2.98,33.8,15.04,18.22,18.55,3.37,67.2,2698,138
2000,GO,5208004,total,total,total,0.622,0.791,0.475,0.641,0.412,0.511,médio,0.63,4.58,5.13,432.38,2.52,81.34,47.23,76.65,2.5,3.28,21.7,5.64,19.74,41.16,21.54,72.49,1279,77
2000,GO,5212501,total,total,total,0.672,0.806,0.546,0.69,0.517,0.561,baixo,29.09,3.0,3.68,586.73,1.15,87.75,40.03,44.64,2.35,3.25,19.9,3.86,7.25,51.72,29.92,73.38,2559,126
2000,GO,5221858,total,total,total,0.562,0.774,0.372,0.617,0.358,0.379,muito baixo,17.47,8.63,8.78,371.42,1.36,82.27,52.17,60.09,2.76,2.38,23.8,7.36,9.13,35.83,14.69,71.44,6337,257
2000,GO,5200258,total,total,total,0.47,0.745,0.249,0.56,0.199,0.278,muito baixo,42.79,12.77,79.4,260.23,1.58,78.76,64.13,71.41,3.16,1.74,27.6,11.62,15.79,19.9,6.04,69.69,8507,271
2000,GO,5201405,total,total,total,0.633,0.776,0.486,0.672,0.459,0.5,baixo,17.77,2.84,3.11,522.79,1.64,87.32,30.95,53.67,2.09,1.74,23.6,3.39,4.38,45.92,22.88,71.54,6807,193
2000,GO,5208707,total,total,total,0.741,0.836,0.632,0.77,0.661,0.618,muito alto,0.0,2.21,0.25,965.21,1.39,75.36,20.04,40.26,1.58,5.51,16.8,2.11,3.52,66.14,38.29,75.17,7525,586
2000,GO,5208707,total,total,total,0.821,0.844,0.783,0.837,0.771,0.789,muito alto,0.0,0.1,0.0,1466.74,2.27,73.79,6.28,32.43,1.36,9.12,16.0,0.29,1.13,77.13,59.65,75.64,973,111
2000,GO,5208707,total,total,total,0.655,0.777,0.537,0.674,0.51,0.551,médio,8.3,1.82,3.19,529.76,0.59,83.44,31.08,49.45,2.02,2.37,23.4,3.79,6.8,50.95,19.24,71.64,858,32
2000,GO,5208707,total,total,total,0.638,0.769,0.506,0.669,0.421,0.554,médio,4.83,1.28,1.05,514.23,1.67,83.53,30.08,56.42,2.04,3.41,24.4,2.96,12.36,42.11,20.7,71.16,898,49
2000,GO,5208707,total,total,total,0.474,0.695,0.287,0.534,0.19,0.352,muito baixo,45.98,9.25,3.3,222.63,0.15,86.08,68.19,66.47,3.27,1.81,35.1,3.9,13.3,19.03,4.49,66.7,13497,435
2000,GO,5221403,total,total,total,0.498,0.71,0.303,0.572,0.236,0.343,muito baixo,16.41,18.29,7.71,280.96,0.71,81.31,62.55,55.65,2.92,4.12,32.7,9.53,11.98,23.65,6.66,67.63,3749,251
2000,RJ,3300456,total,total,total,0.522,0.701,0.348,0.583,0.301,0.374,muito baixo,36.85,16.46,27.91,301.18,1.15,76.53,57.71,61.16,2.66,2.95,34.2,10.62,15.61,30.1,10.65,67.04,1358,68
2000,RJ,3300456,total,total,total,0.503,0.689,0.329,0.562,0.296,0.346,muito baixo,51.53,13.33,29.82,263.94,0.8,75.09,61.96,64.44,3.02,4.35,36.1,9.21,13.04,29.57,9.12,66.36,2025,147
2000,RJ,3301702,total,total,total,0.669,0.803,0.541,0.689,0.548,0.537,médio,11.27,0.68,1.27,582.02,0.51,75.18,27.87,45.2,1.91,6.57,20.4,3.63,4.16,54.78,29.63,73.16,793,74
2000,RJ,3301702,total,total,total,0.716,0.83,0.608,0.726,0.588,0.618,alto,34.43,0.0,0.25,732.34,0.3,75.13,19.89,43.67,1.76,7.9,17.5,4.07,2.52,58.85,41.18,74.78,4082,448
2000,RJ,3301702,total,total,total,0.576,0.73,0.42,0.623,0.362,0.452,muito baixo,33.99,3.64,10.45,385.41,0.32,69.1,46.62,51.99,2.44,4.6,29.7,8.05,10.1,36.24,20.03,68.83,2405,170
2000,RJ,3301702,total,total,total,0.696,0.816,0.591,0.7,0.536,0.621,médio,11.27,0.27,1.14,624.11,1.33,67.87,28.26,45.74,1.88,2.92,18.9,4.54,5.89,53.64,40.37,73.98,543,24
2000,RJ,3301900,total,total,total,0.518,0.712,0.324,0.602,0.256,0.365,muito baixo,22.87,10.73,53.1,338.38,1.35,76.96,49.21,54.04,2.41,5.32,32.4,8.06,17.13,25.6,11.74,67.74,1246,102
2000,RJ,3302007,total,total,total,0.705,0.819,0.606,0.706,0.61,0.604,alto,8.05,0.0,0.26,646.58,1.13,67.28,18.48,57.26,1.8,3.86,18.6,2.44,8.01,61.0,31.71,74.14,331,21
2000,RJ,3302007,total,total,total,0.705,0.819,0.606,0.706,0.61,0.604,alto,8.05,0.0,0.26,646.58,1.13,67.28,18.48,46.42,1.8,7.81,18.6,2.44,6.17,61.0,31.71,74.14,745,83
2000,RJ,3303302,total,total,total,0.704,0.829,0.583,0.724,0.584,0.582,alto,7.79,6.16,1.69,722.59,0.94,72.3,26.42,40.82,2.07,7.84,17.6,5.61,5.53,58.4,27.62,74.73,814,86
2000,RJ,3303500,total,total,total,0.501,0.694,0.317,0.573,0.309,0.321,muito baixo,44.65,9.99,40.63,283.06,0.86,73.8,61.38,60.29,2.83,3.12,35.3,11.28,12.68,30.9,8.91,66.63,647,34
2000,RJ,3303500,total,total,total,0.616,0.732,0.498,0.643,0.45,0.523,baixo,41.87,0.0,3.69,436.76,0.29,74.41,37.67,63.36,2.13,2.38,29.6,4.59,6.6,44.97,24.77,68.9,1903,77
2000,RJ,3303500,total,total,total,0.616,0.732,0.498,0.643,0.45,0.523,baixo,38.24,0.0,3.69,436.76,0.29,74.41,37.67,47.26,2.13,4.43,29.6,4.59,6.86,44.97,24.77,68.9,1691,113
2000,RJ,3303500,total,total,total,0.76,0.843,0.682,0.764,0.654,0.696,alto,41.96,0.1,0.67,928.59,1.58,69.23,13.99,38.6,1.56,8.4,16.1,2.27,2.38,65.43,45.21,75.57,4378,485
2000,RJ,3304144,total,total,total,0.521,0.706,0.337,0.593,0.321,0.345,muito baixo,49.79,11.43,13.34,320.55,1.85,73.74,53.7,56.01,2.7,3.27,33.4,8.59,6.62,32.13,11.9,67.37,2130,114
2000,RJ,3304557,total,total,total,0.765,0.843,0.697,0.764,0.704,0.694,alto,28.03,0.18,0.81,926.48,0.93,66.5,15.42,45.03,1.35,7.01,16.2,2.34,2.16,70.4,49.46,75.56,1432,142
2000,RJ,3304557,total,total,total,0.74,0.838,0.648,0.747,0.688,0.629,alto,47.26,0.0,0.0,833.26,0.9,64.71,17.16,43.49,1.37,8.88,16.6,1.79,2.14,68.83,38.64,75.28,1820,220
2000,RJ,3304557,total,total,total,0.89,0.873,0.843,0.958,0.826,0.852,muito alto,0.0,0.0,0.0,3100.34,2.41,71.63,1.04,38.71,1.22,13.34,13.2,0.0,1.35,82.55,74.43,77.4,13375,2185
2000,RJ,3304557,total,total,total,0.75,0.843,0.655,0.764,0.668,0.649,muito alto,10.35,0.27,0.24,929.02,2.05,68.76,12.94,61.47,1.35,20.13,13.7,1.49,8.16,66.8,33.58,75.59,2255,578
2000,RJ,3304557,total,total,total,0.792,0.851,0.723,0.806,0.766,0.703,alto,16.53,0.0,0.0,1207.03,1.02,71.66,7.73,43.62,1.29,1.75,15.4,1.31,1.13,76.59,51.99,76.05,1149,30
2000,RJ,3304557,total,total,total,0.556,0.764,0.341,0.659,0.251,0.398,muito baixo,17.12,1.53,0.5,484.61,0.37,84.72,28.34,37.2,2.04,1.78,25.2,7.68,13.36,25.06,10.67,70.81,12040,306
2000,RJ,3304557,total,total,total,0.562,0.718,0.403,0.613,0.365,0.424,muito baixo,20.74,1.91,6.47,363.14,0.8,73.43,48.78,54.64,2.59,2.04,31.5,5.62,6.55,36.48,12.38,68.11,275,9
2000,RJ,3304557,total,total,total,0.796,0.853,0.723,0.817,0.731,0.719,muito alto,22.47,0.3,0.3,1293.4,1.15,68.92,8.61,37.05,1.28,6.48,15.1,3.1,0.4,73.14,52.05,76.2,1235,110
2000,RJ,3304557,total,total,total,0.617,0.74,0.497,0.637,0.456,0.52,médio,13.24,0.0,1.4,421.29,1.0,70.31,40.77,49.44,2.24,13.28,28.3,2.83,1.25,45.58,23.62,69.41,399,71
2000,RJ,3304557,total,total,total,0.561,0.728,0.392,0.62,0.339,0.421,muito baixo,20.74,0.68,2.14,380.17,0.54,68.52,46.48,47.37,2.44,9.26,30.2,4.86,7.03,33.88,13.72,68.65,399,51
2000,RJ,3304557,total,total,total,0.732,0.833,0.644,0.73,0.604,0.665,alto,32.08,0.79,0.37,750.39,0.5,68.05,23.92,42.81,1.39,8.22,17.1,2.96,3.23,60.39,34.9,74.98,4368,490
2000,RJ,3304557,total,total,total,0.656,0.773,0.538,0.678,0.524,0.545,médio,12.69,1.2,0.58,544.27,1.04,70.5,28.84,49.12,1.97,11.21,24.0,3.86,4.32,52.41,22.0,71.39,973,150
2000,RJ,3304557,total,total,total,0.766,0.84,0.705,0.759,0.676,0.721,muito alto,14.59,0.0,0.0,899.17,1.24,72.31,13.31,42.86,1.47,7.77,14.0,1.88,2.61,67.56,47.42,75.38,2182,233
2000,RJ,3304557,total,total,total,0.731,0.832,0.632,0.743,0.618,0.639,alto,21.15,0.05,0.16,817.22,1.04,68.57,14.19,43.71,1.4,12.09,17.2,2.41,2.65,61.84,41.84,74.95,15289,2405
2000,RJ,3304557,total,total,total,0.638,0.765,0.516,0.658,0.48,0.535,baixo,40.52,0.46,1.28,480.45,1.21,71.41,34.54,48.89,2.06,5.95,25.0,2.02,7.37,47.99,24.29,70.92,8822,776
2000,RJ,3304557,total,total,total,0.608,0.722,0.506,0.614,0.473,0.524,baixo,34.39,2.39,1.5,365.11,1.1,71.14,50.57,55.28,2.51,4.23,31.0,3.8,6.37,47.33,22.56,68.32,19641,1326
2000,RJ,3304557,total,total,total,0.748,0.838,0.663,0.752,0.666,0.662,muito alto,0.0,0.69,0.0,862.11,0.82,65.24,12.03,42.17,1.37,13.72,14.2,3.18,7.39,66.59,38.22,75.25,2788,476
2000,RJ,3304557,total,total,total,0.535,0.715,0.355,0.603,0.3,0.385,muito baixo,5.96,1.91,0.84,340.96,0.28,74.02,46.51,59.27,2.57,4.51,32.0,12.0,6.98,30.04,11.45,67.91,2193,160
2000,RJ,3304557,total,total,total,0.56,0.709,0.416,0.597,0.388,0.431,muito baixo,33.27,1.39,0.51,328.06,0.75,77.86,52.04,59.62,2.76,3.04,33.0,2.56,7.89,38.76,11.28,67.52,10308,526
2000,RJ,3304557,total,total,total,0.617,0.74,0.497,0.637,0.456,0.52,baixo,13.24,0.0,1.4,421.29,1.0,70.31,40.77,47.25,2.24,7.09,28.3,2.83,4.7,45.58,23.62,69.41,553,57
2000,RJ,3304557,total,total,total,0.766,0.84,0.705,0.759,0.676,0.721,muito alto,14.59,0.0,0.0,899.17,1.24,72.31,13.31,41.16,1.47,8.51,14.0,1.88,2.63,67.56,47.42,75.38,1941,222
2000,RJ,3304557,total,total,total,0.695,0.82,0.584,0.702,0.589,0.582,médio,17.33,0.0,0.41,630.27,1.17,68.84,23.61,49.62,1.61,9.46,18.5,3.21,5.24,58.94,30.37,74.19,1575,207
2000,RJ,3304557,total,total,total,0.747,0.839,0.668,0.744,0.626,0.691,alto,39.2,0.58,0.21,819.43,1.13,68.05,15.42,45.27,1.36,7.14,14.1,1.73,5.21,62.55,44.56,75.35,1940,196
2000,RJ,3304557,total,total,total,0.666,0.818,0.516,0.7,0.509,0.52,médio,12.59,0.07,1.34,625.1,0.62,74.26,31.26,41.91,1.66,13.83,18.8,5.72,2.33,50.86,21.19,74.05,430,74
2000,RJ,3304904,total,total,total,0.594,0.739,0.447,0.633,0.397,0.475,muito baixo,24.6,11.18,17.74,411.52,0.63,74.71,42.66,48.1,2.2,4.73,28.5,5.19,9.5,39.69,18.64,69.34,8055,572
2000,RJ,3304904,total,total,total,0.524,0.705,0.345,0.592,0.3,0.37,muito baixo,35.0,30.01,54.56,317.54,1.1,77.41,52.12,47.38,2.76,4.01,33.5,8.17,7.21,29.96,8.52,67.32,999,61
2000,RJ,3304904,total,total,total,0.59,0.732,0.45,0.624,0.389,0.485,muito baixo,37.54,8.34,17.62,388.26,0.9,80.0,44.63,44.95,2.32,4.53,29.5,4.71,5.12,38.86,22.5,68.92,1591,105
2000,RJ,3305109,total,total,total,0.512,0.694,0.338,0.574,0.305,0.355,muito baixo,33.83,15.04,12.64,284.58,0.15,79.69,55.86,54.35,2.73,3.79,35.2,6.75,11.16,30.53,12.51,66.67,3677,224
2010,RO,1100098,total,total,total,0.672,0.819,0.536,0.691,0.402,0.619,médio,5.8,7.66,8.93,590.8,10.56,83.67,35.08,46.83,2.22,5.21,15.4,4.09,12.18,40.17,34.17,74.15,19295,1496
2000,MA,2103174,total,total,total,0.322,0.618,0.122,0.444,0.059,0.174,muito baixo,10.69,13.06,97.66,127.08,20.43,89.33,92.13,88.37,5.04,2.4,53.01,17.19,47.54,5.94,0.63,62.08,6210,310
2000,MA,2107308,total,total,total,0.417,0.617,0.246,0.476,0.184,0.285,muito baixo,4.2,38.41,93.63,155.12,42.06,51.7,86.56,72.21,3.55,6.69,53.3,19.95,39.86,18.36,10.81,62.01,2594,304
2000,MA,2108207,total,total,total,0.502,0.699,0.339,0.533,0.288,0.368,muito baixo,6.68,11.82,29.87,220.77,17.14,72.43,76.19,63.56,3.03,6.09,35.91,8.58,28.74,28.79,10.57,66.94,23791,2426
2000,MA,2109007,total,total,total,0.504,0.685,0.324,0.576,0.256,0.365,muito baixo,6.34,30.92,66.64,288.72,5.86,84.24,73.99,72.28,3.43,5.22,38.58,8.5,25.71,25.55,5.95,66.11,9350,879
2000,MA,2111953,total,total,total,0.378,0.639,0.186,0.455,0.116,0.236,muito baixo,3.06,16.35,0.0,135.37,20.19,73.04,89.34,74.62,3.86,5.97,48.15,9.95,39.42,11.58,4.29,63.36,2420,256
2000,MA,2110906,total,total,total,0.349,0.622,0.168,0.407,0.118,0.2,muito baixo,3.91,8.08,0.0,100.67,61.31,49.64,91.44,74.74,3.73,6.49,52.12,13.76,46.02,11.76,5.02,62.31,6712,776
2000,MA,2111300,total,total,total,0.738,0.796,0.706,0.714,0.778,0.672,alto,16.34,0.35,3.39,681.81,1.99,73.03,23.84,42.15,1.56,6.24,26.9,1.91,2.91,77.77,42.32,72.77,14288,1273
2000,MA,2111300,total,total,total,0.813,0.833,0.805,0.801,0.856,0.781,muito alto,15.47,0.56,2.55,1171.91,1.27,77.27,12.76,42.12,1.39,7.33,21.5,1.02,3.39,85.58,62.13,75.0,1476,152
2000,MA,2111300,total,total,total,0.785,0.848,0.696,0.818,0.77,0.662,alto,15.47,3.38,5.76,1303.27,1.84,75.3,23.71,41.31,1.43,3.02,19.5,4.91,3.11,76.99,39.49,75.89,4330,197
2010,DF,5300108,total,total,total,0.776,0.871,0.711,0.754,0.684,0.726,alto,30.58,0.0,0.0,872.35,2.09,77.32,14.42,41.08,1.89,6.04,14.1,0.33,4.44,68.37,44.04,77.28,41810,3503
2010,DF,5300108,total,total,total,0.745,0.852,0.668,0.726,0.609,0.7,alto,16.34,1.6,2.81,732.38,1.09,88.82,24.12,53.14,1.96,6.04,15.9,3.06,11.46,60.9,45.38,76.13,2347,215
2010,DF,5300108,total,total,total,0.717,0.834,0.628,0.703,0.538,0.679,alto,21.61,1.32,0.0,634.47,2.04,87.33,28.24,48.62,2.11,6.93,17.8,3.77,7.52,53.82,40.81,75.05,1515,153
2010,DF,5300108,total,total,total,0.822,0.905,0.741,0.83,0.757,0.733,muito alto,6.03,0.0,0.0,1397.08,1.52,79.02,12.29,34.74,1.6,4.86,11.2,5.89,1.41,75.68,53.89,79.3,2130,141
2010,DF,5300108,total,total,total,0.784,0.876,0.725,0.758,0.683,0.747,alto,19.07,0.0,0.05,896.66,1.73,80.63,14.42,32.18,1.85,3.28,13.7,0.28,1.96,68.33,53.65,77.57,3164,141
2000,PE,2603801,total,total,total,0.406,0.639,0.225,0.464,0.126,0.301,muito baixo,1.58,15.68,0.65,143.8,25.54,71.75,85.57,78.07,2.65,7.29,65.97,11.61,47.44,12.63,5.86,63.33,10890,1425
2000,PE,2604304,total,total,total,0.459,0.676,0.284,0.505,0.18,0.356,muito baixo,2.88,7.8,32.26,185.05,23.43,65.0,82.45,79.97,3.16,5.98,55.39,3.34,36.63,18.03,5.32,65.57,5234,571
2000,PE,2607950,total,total,total,0.394,0.619,0.214,0.463,0.134,0.27,muito baixo,9.78,22.27,24.12,142.47,2.27,53.82,87.73,77.39,4.19,5.02,72.06,10.17,44.21,13.45,9.33,62.12,6221,585
2000,PE,2614006,total,total,total,0.409,0.691,0.214,0.465,0.13,0.274,muito baixo,6.1,8.7,13.74,144.4,23.89,61.41,86.31,77.93,3.35,6.56,51.51,9.5,39.43,13.03,5.55,66.45,10076,1179
2000,PE,2614709,total,total,total,0.397,0.667,0.197,0.477,0.121,0.251,muito baixo,3.54,23.03,4.79,155.64,43.13,58.68,84.83,68.5,2.76,7.85,57.81,10.62,47.22,12.14,3.94,65.04,7728,1015
2000,PE,2601052,total,total,total,0.43,0.691,0.242,0.473,0.144,0.314,muito baixo,16.48,49.31,34.39,152.31,4.95,70.84,88.27,68.11,3.13,4.91,51.32,12.09,40.16,14.4,7.23,66.49,8666,742
2000,PE,2607901,total,total,total,0.509,0.684,0.369,0.525,0.29,0.416,muito baixo,14.0,21.2,40.38,209.57,0.94,73.09,75.97,61.56,2.94,2.63,49.5,3.7,15.53,28.96,11.95,66.01,2988,134
2000,PE,2611606,total,total,total,0.717,0.814,0.634,0.715,0.642,0.63,alto,12.38,0.95,2.42,683.86,1.57,73.93,34.66,46.94,1.64,1.24,25.4,3.51,0.41,64.2,37.89,73.82,1454,27
2010,AM,1301852,total,total,total,0.623,0.786,0.501,0.615,0.435,0.538,baixo,1.85,39.03,8.38,367.09,17.31,70.93,56.66,67.72,2.89,5.5,19.6,5.37,10.12,43.48,23.82,72.18,1077,102
2010,AM,1301852,total,total,total,0.574,0.728,0.44,0.588,0.356,0.49,muito baixo,8.27,21.44,7.88,311.55,7.48,78.51,62.66,70.7,3.25,4.28,29.4,7.53,13.79,35.57,12.4,68.7,1392,107
2010,AM,1302603,total,total,total,0.576,0.735,0.452,0.576,0.421,0.468,muito baixo,18.33,35.92,15.22,289.07,12.41,79.47,64.45,66.13,2.91,1.27,28.1,12.4,6.18,42.13,13.3,69.12,728,17
2010,AM,1302603,total,total,total,0.86,0.904,0.853,0.824,0.888,0.837,muito alto,22.04,1.9,0.23,1348.92,2.05,80.73,10.19,35.65,1.41,7.56,9.5,2.76,1.27,88.79,73.22,79.26,4579,448
2010,AM,1302603,total,total,total,0.718,0.802,0.678,0.681,0.728,0.655,,32.48,3.03,0.38,553.87,0.74,90.12,36.33,51.19,1.93,2.14,18.4,4.91,5.08,72.76,39.32,73.14,4389,152
2010,AM,1302603,total,total,total,0.812,0.882,0.78,0.78,0.774,0.783,alto,16.97,4.38,0.49,1025.01,1.6,83.39,14.84,36.28,1.48,7.83,8.1,4.38,3.78,77.4,58.27,77.9,5322,544
2010,AM,1302603,total,total,total,0.766,0.835,0.744,0.723,0.734,0.749,alto,19.61,1.1,1.37,719.42,1.27,83.97,21.41,43.64,1.71,5.8,15.2,3.63,3.08,73.4,55.9,75.1,10257,850
2000,RN,2403004,total,total,total,0.56,0.736,0.396,0.601,0.259,0.491,muito baixo,0.8,24.52,1.8,337.69,7.6,66.41,73.73,60.17,2.2,8.28,35.04,3.74,27.11,25.87,16.62,69.17,5209,674
2000,RN,2411908,total,total,total,0.484,0.711,0.322,0.496,0.191,0.418,muito baixo,0.0,0.26,0.77,174.86,24.59,68.26,81.96,60.44,2.34,7.53,40.16,6.81,35.86,19.14,14.96,67.67,2214,262
2000,RN,2407104,total,total,total,0.478,0.676,0.313,0.515,0.216,0.377,muito baixo,6.1,42.97,9.57,197.02,3.77,75.04,80.3,66.91,3.26,11.45,54.1,6.93,39.53,21.61,7.95,65.55,296,52
2000,RN,2408102,total,total,total,0.654,0.774,0.547,0.66,0.551,0.545,baixo,14.37,1.39,3.2,485.49,1.23,79.61,44.98,52.07,1.83,2.71,33.4,2.95,8.37,55.08,22.46,71.46,6977,304
2000,RN,2408102,total,total,total,0.474,0.668,0.319,0.501,0.219,0.385,muito baixo,14.09,7.43,7.84,180.29,0.58,72.43,82.63,58.52,3.16,6.15,56.0,8.18,19.19,21.94,7.96,65.07,774,76
2000,RN,2412005,total,total,total,0.51,0.687,0.364,0.532,0.264,0.427,muito baixo,6.6,7.64,100.0,218.89,1.69,75.84,78.62,74.87,2.9,5.08,51.4,5.27,32.19,26.36,15.52,66.23,778,71
2010,ES,3205200,total,total,total,0.8,0.864,0.734,0.807,0.717,0.742,muito alto,13.85,0.42,0.68,1211.79,1.06,74.65,15.74,39.19,1.64,7.19,10.86,3.25,3.73,71.67,53.66,76.84,307180,29806
2010,ES,3205002,total,total,total,0.66,0.782,0.578,0.637,0.492,0.627,médio,28.66,0.0,0.66,420.65,1.21,82.38,36.17,48.28,2.34,3.75,18.7,3.77,9.06,49.17,35.78,71.9,9623,552
2010,ES,3205309,total,total,total,0.8,0.879,0.751,0.774,0.737,0.758,muito alto,7.83,0.0,0.0,990.94,0.91,70.88,10.06,45.92,1.42,9.97,10.6,2.08,2.03,73.73,50.82,77.74,1083,146
2000,PI,2201101,total,total,total,0.367,0.61,0.196,0.413,0.108,0.263,muito baixo,9.71,18.34,84.34,104.55,37.25,59.81,91.84,68.47,2.94,5.82,54.95,8.48,32.9,10.85,1.77,61.59,6107,625
2000,PI,2205300,total,total,total,0.448,0.706,0.282,0.451,0.188,0.345,muito baixo,5.29,0.68,96.85,132.56,21.38,64.27,86.48,71.67,3.17,6.09,34.54,9.57,29.96,18.79,9.27,67.37,2553,275
2000,PI,2206704,total,total,total,0.38,0.618,0.21,0.424,0.102,0.3,muito baixo,6.78,11.24,85.45,111.81,17.81,56.9,88.5,73.86,3.13,7.83,52.99,6.71,41.21,10.25,3.9,62.09,4229,581
2000,PI,2211605,total,total,total,0.357,0.591,0.172,0.447,0.078,0.255,muito baixo,2.77,8.24,36.3,129.37,26.68,69.22,87.13,59.66,3.05,5.46,59.52,5.21,43.03,7.84,4.2,60.47,1855,164
2010,MT,5105002,total,total,total,0.673,0.812,0.563,0.668,0.383,0.682,médio,2.51,10.89,0.56,511.39,5.66,72.07,42.08,53.52,2.0,7.66,17.5,2.34,18.64,38.31,39.67,73.7,6959,801
2010,MT,5107701,total,total,total,0.65,0.807,0.52,0.653,0.379,0.609,médio,0.48,10.35,7.59,465.66,15.38,71.11,42.09,52.13,2.27,8.64,17.9,3.48,18.21,37.89,34.43,73.44,12098,1528
2010,MT,5103403,total,total,total,0.692,0.808,0.601,0.683,0.515,0.649,médio,9.06,2.14,2.9,561.96,1.73,79.72,27.34,50.44,2.15,5.64,17.8,3.74,8.58,51.49,29.69,73.48,1819,153
2010,MT,5108402,total,total,total,0.858,0.91,0.831,0.835,0.818,0.837,muito alto,5.73,0.0,0.25,1443.19,3.28,80.41,7.6,29.27,1.2,4.34,9.2,2.55,0.99,81.79,66.47,79.58,403,23
