ano,id_municipio,idhm,idhm_e,idhm_l,idhm_r,localizacao,raca_cor,sexo,sigla_uf
2000,3552601,0.596,0.458,0.807,0.572,rural,branco,homem,SP
2000,3556107,0.635,0.459,0.827,0.674,rural,branco,homem,SP
2000,3556354,0.549,0.316,0.787,0.664,rural,branco,homem,SP
2000,3515152,0.776,0.723,0.854,0.758,rural,branco,homem,SP
2000,3523404,0.674,0.496,0.817,0.756,rural,branco,homem,SP
2000,3516408,0.557,0.311,0.83,0.671,rural,branco,homem,SP
2000,3520202,0.569,0.359,0.806,0.636,rural,branco,homem,SP
2000,3503307,0.735,0.63,0.842,0.748,urbano,branco,homem,SP
2000,3510807,0.752,0.665,0.854,0.749,urbano,branco,homem,SP
2000,3512100,0.666,0.491,0.817,0.737,urbano,branco,homem,SP
2000,3514304,0.676,0.56,0.822,0.67,urbano,branco,homem,SP
2000,3515608,0.674,0.519,0.836,0.705,urbano,branco,homem,SP
2000,3516002,0.675,0.551,0.812,0.688,urbano,branco,homem,SP
2000,3527702,0.644,0.519,0.808,0.636,urbano,branco,homem,SP
2000,3536109,0.713,0.63,0.828,0.695,urbano,branco,homem,SP
2000,3539400,0.729,0.611,0.848,0.746,urbano,branco,homem,SP
2000,3543253,0.652,0.527,0.782,0.673,urbano,branco,homem,SP
2000,3550803,0.673,0.53,0.824,0.698,urbano,branco,homem,SP
2000,3548005,0.676,0.515,0.822,0.73,urbano,branco,homem,SP
2000,3503950,0.624,0.498,0.801,0.61,total,total,homem,SP
2000,3510104,0.644,0.508,0.823,0.638,total,total,homem,SP
2000,3516853,0.588,0.402,0.79,0.639,total,total,homem,SP
2000,3520301,0.637,0.493,0.797,0.657,total,total,homem,SP
2000,3525854,0.643,0.481,0.828,0.668,total,total,homem,SP
2000,3527603,0.682,0.566,0.803,0.698,total,total,homem,SP
2000,3549706,0.703,0.59,0.831,0.71,total,total,homem,SP
2000,3555356,0.586,0.434,0.767,0.604,total,total,homem,SP
2000,3557154,0.627,0.496,0.819,0.605,total,total,homem,SP
2000,3500402,0.7,0.584,0.825,0.713,total,total,homem,SP
2000,3515152,0.646,0.483,0.805,0.693,total,total,homem,SP
2000,3510500,0.68,0.552,0.808,0.706,total,total,homem,SP
2000,3507704,0.608,0.472,0.822,0.581,rural,total,homem,SP
2000,3508108,0.58,0.384,0.801,0.633,rural,total,homem,SP
2000,3511409,0.54,0.332,0.799,0.595,rural,total,homem,SP
2000,3515400,0.537,0.343,0.775,0.585,rural,total,homem,SP
2000,3519105,0.589,0.398,0.815,0.63,rural,total,homem,SP
2000,3519709,0.521,0.293,0.756,0.637,rural,total,homem,SP
2000,3521101,0.6,0.395,0.787,0.696,rural,total,homem,SP
2000,3521309,,,,0.636,rural,total,homem,SP
2000,3536000,0.642,0.415,0.81,0.787,rural,total,homem,SP
2000,3537909,0.658,0.441,0.814,0.795,rural,total,homem,SP
2000,3542800,0.546,0.405,0.776,0.517,rural,total,homem,SP
2000,3545209,0.573,0.388,0.783,0.618,rural,total,homem,SP
2000,3531803,0.55,0.321,0.799,0.65,rural,total,homem,SP
2000,3526209,0.535,0.334,0.755,0.608,rural,total,homem,SP
2000,3552007,0.436,0.2,0.743,0.557,rural,total,homem,SP
2000,3504800,0.718,0.572,0.839,0.772,urbano,total,homem,SP
2000,3509304,0.618,0.461,0.807,0.634,urbano,total,homem,SP
2000,3511607,0.626,0.471,0.79,0.658,urbano,total,homem,SP
2000,3515350,0.627,0.527,0.788,0.593,urbano,total,homem,SP
2000,3526407,0.68,0.517,0.826,0.736,urbano,total,homem,SP
2000,3527108,0.736,0.629,0.843,0.751,urbano,total,homem,SP
2000,3528908,0.651,0.555,0.808,0.614,urbano,total,homem,SP
2000,3531209,0.735,0.637,0.839,0.743,urbano,total,homem,SP
2000,3540309,0.611,0.486,0.763,0.617,urbano,total,homem,SP
2000,3547908,0.603,0.408,0.79,0.681,urbano,total,homem,SP
2000,3501152,0.663,0.551,0.801,0.661,total,negro,homem,SP
2000,3509254,0.546,0.377,0.76,0.568,total,negro,homem,SP
2000,3511904,0.529,0.34,0.773,0.564,total,negro,homem,SP
2000,3522703,0.545,0.366,0.756,0.585,total,negro,homem,SP
2000,3530706,0.592,0.422,0.783,0.629,total,negro,homem,SP
2000,3534708,0.597,0.439,0.785,0.618,total,negro,homem,SP
2000,3542800,0.558,0.475,0.76,0.482,total,negro,homem,SP
2000,3545209,0.615,0.469,0.792,0.628,total,negro,homem,SP
2000,3501152,0.575,0.44,0.766,0.564,rural,negro,homem,SP
2000,3508306,,,,0.492,rural,negro,homem,SP
2000,3528700,0.517,0.361,0.787,0.488,rural,negro,homem,SP
2000,3529609,0.503,0.291,0.784,0.559,rural,negro,homem,SP
2000,3536307,0.47,0.242,0.775,0.554,rural,negro,homem,SP
2000,3533403,,,,0.453,rural,negro,homem,SP
2000,3501004,0.561,0.384,0.77,0.598,urbano,negro,homem,SP
2000,3501905,0.62,0.454,0.786,0.667,urbano,negro,homem,SP
2000,3502804,0.654,0.532,0.807,0.653,urbano,negro,homem,SP
2000,3506508,0.635,0.497,0.803,0.642,urbano,negro,homem,SP
2000,3515186,0.613,0.444,0.79,0.657,urbano,negro,homem,SP
2000,3517802,0.649,0.562,0.786,0.619,urbano,negro,homem,SP
2000,3521507,0.539,0.353,0.778,0.57,urbano,negro,homem,SP
2000,3536406,0.575,0.413,0.784,0.587,urbano,negro,homem,SP
2000,3537008,0.538,0.355,0.78,0.563,urbano,negro,homem,SP
2000,3538006,0.641,0.512,0.805,0.638,urbano,negro,homem,SP
2010,3100500,0.65,0.543,0.798,0.633,total,branco,homem,MG
2010,3106408,0.643,0.463,0.833,0.688,total,branco,homem,MG
2010,3113008,0.599,0.474,0.763,0.595,total,branco,homem,MG
2010,3120839,0.641,0.533,0.794,0.623,total,branco,homem,MG
2010,3122702,0.733,0.661,0.855,0.698,total,branco,homem,MG
2010,3124005,0.653,0.512,0.821,0.661,total,branco,homem,MG
2010,3124807,0.728,0.644,0.83,0.724,total,branco,homem,MG
2010,3145000,0.755,0.628,0.86,0.798,total,branco,homem,MG
2010,3145208,0.724,0.604,0.855,0.737,total,branco,homem,MG
2010,3145455,0.605,0.479,0.777,0.595,total,branco,homem,MG
2010,3147907,0.76,0.659,0.864,0.771,total,branco,homem,MG
2010,3153301,0.575,0.422,0.789,0.57,total,branco,homem,MG
2010,3154150,0.623,0.454,0.8,0.666,total,branco,homem,MG
2010,3154408,0.689,0.59,0.837,0.664,total,branco,homem,MG
2010,3155009,0.668,0.547,0.793,0.689,total,branco,homem,MG
2010,3157377,0.545,0.379,0.77,0.555,total,branco,homem,MG
2010,3166907,0.69,0.591,0.818,0.68,total,branco,homem,MG
2010,3162401,0.532,0.364,0.733,0.564,total,branco,homem,MG
2010,3140159,0.704,0.587,0.828,0.719,total,branco,homem,MG
2010,3104007,,,,0.724,rural,branco,homem,MG
2010,3113909,0.634,0.45,0.814,0.694,rural,branco,homem,MG
2010,3115474,0.62,0.499,0.747,0.639,rural,branco,homem,MG
2010,3118205,0.732,0.579,0.869,0.779,rural,branco,homem,MG
2010,3127370,,,,0.641,rural,branco,homem,MG
2010,3129707,0.663,0.503,0.825,0.702,rural,branco,homem,MG
2010,3132602,,,,0.667,rural,branco,homem,MG
2010,3135407,0.528,0.332,0.775,0.571,rural,branco,homem,MG
2010,3145059,0.601,0.459,0.767,0.617,rural,branco,homem,MG
2010,3148400,0.635,0.56,0.793,0.578,rural,branco,homem,MG
2010,3149408,0.6,0.447,0.81,0.596,rural,branco,homem,MG
2010,3149507,,,,0.62,rural,branco,homem,MG
2010,3152303,0.607,0.445,0.8,0.629,rural,branco,homem,MG
2010,3152808,0.707,0.488,0.859,0.841,rural,branco,homem,MG
2010,3154002,0.617,0.501,0.778,0.601,rural,branco,homem,MG
2010,3167103,,,,0.723,rural,branco,homem,MG
2010,3162302,0.549,0.336,0.747,0.66,rural,branco,homem,MG
2010,3169307,0.691,0.445,0.854,0.87,rural,branco,homem,MG
2010,3171071,,,,0.534,rural,branco,homem,MG
2010,3100104,0.699,0.589,0.826,0.7,urbano,branco,homem,MG
2010,3116209,0.727,0.539,0.854,0.837,urbano,branco,homem,MG
2010,3119005,0.709,0.644,0.802,0.689,urbano,branco,homem,MG
2010,3126802,0.676,0.686,0.739,0.61,urbano,branco,homem,MG
2010,3138674,0.647,0.493,0.816,0.675,urbano,branco,homem,MG
2010,3140803,0.751,0.661,0.858,0.746,urbano,branco,homem,MG
2010,3143005,0.69,0.56,0.836,0.701,urbano,branco,homem,MG
2010,3143302,0.806,0.783,0.87,0.767,urbano,branco,homem,MG
2010,3144904,0.695,0.634,0.81,0.653,urbano,branco,homem,MG
2010,3161403,0.705,0.642,0.821,0.664,urbano,branco,homem,MG
2010,3163607,0.69,0.611,0.825,0.65,urbano,branco,homem,MG
2010,3168606,0.804,0.74,0.877,0.8,urbano,branco,homem,MG
2010,3168903,0.697,0.539,0.845,0.744,urbano,branco,homem,MG
2010,3169307,0.798,0.745,0.875,0.781,urbano,branco,homem,MG
2010,3170008,0.64,0.529,0.791,0.626,urbano,branco,homem,MG
2010,3169901,0.755,0.656,0.861,0.762,urbano,branco,homem,MG
2010,3136603,0.709,0.635,0.838,0.67,urbano,branco,homem,MG
2010,3117405,0.667,0.546,0.819,0.665,total,total,homem,MG
2010,3117702,0.634,0.478,0.797,0.671,total,total,homem,MG
2010,3120904,0.687,0.57,0.822,0.691,total,total,homem,MG
2010,3129707,0.686,0.556,0.827,0.702,total,total,homem,MG
2010,3138906,0.63,0.52,0.78,0.616,total,total,homem,MG
2010,3145901,0.751,0.65,0.858,0.76,total,total,homem,MG
2010,3151602,0.711,0.595,0.843,0.717,total,total,homem,MG
2010,3154101,0.686,0.58,0.828,0.674,total,total,homem,MG
2010,3167301,0.625,0.464,0.812,0.648,total,total,homem,MG
2010,3102308,0.598,0.452,0.788,0.602,rural,total,homem,MG
2010,3102506,0.578,0.405,0.798,0.598,rural,total,homem,MG
2010,3102902,0.567,0.373,0.797,0.615,rural,total,homem,MG
2010,3111002,0.627,0.439,0.812,0.691,rural,total,homem,MG
2010,3112406,0.662,0.504,0.842,0.684,rural,total,homem,MG
2010,3112653,0.57,0.392,0.798,0.594,rural,total,homem,MG
2010,3127354,0.649,0.612,0.79,0.564,rural,total,homem,MG
2010,3130606,0.602,0.425,0.813,0.632,rural,total,homem,MG
2010,3142205,0.632,0.485,0.8,0.649,rural,total,homem,MG
2010,3143153,0.462,0.289,0.725,0.471,rural,total,homem,MG
2010,3144375,0.609,0.442,0.798,0.64,rural,total,homem,MG
2010,3171402,0.62,0.505,0.801,0.589,rural,total,homem,MG
2010,3153509,0.708,0.611,0.846,0.686,urbano,total,homem,MG
2010,3115706,0.636,0.485,0.793,0.667,urbano,total,homem,MG
2010,3127206,0.647,0.52,0.805,0.648,urbano,total,homem,MG
2010,3127305,0.654,0.528,0.8,0.661,urbano,total,homem,MG
2010,3127602,0.683,0.602,0.829,0.638,urbano,total,homem,MG
2010,3133204,0.65,0.514,0.8,0.666,urbano,total,homem,MG
2010,3138708,0.685,0.58,0.834,0.665,urbano,total,homem,MG
2010,3144359,0.666,0.573,0.808,0.637,urbano,total,homem,MG
2010,3151206,0.731,0.656,0.836,0.713,urbano,total,homem,MG
2010,3152501,0.774,0.703,0.862,0.766,urbano,total,homem,MG
2010,3161403,0.662,0.55,0.8,0.66,urbano,total,homem,MG
2010,3164605,0.622,0.447,0.785,0.685,urbano,total,homem,MG
2010,3164902,0.687,0.592,0.837,0.655,urbano,total,homem,MG
2010,3112505,0.682,0.572,0.832,0.666,urbano,total,homem,MG
2010,3136652,0.706,0.62,0.837,0.679,urbano,total,homem,MG
2010,3107901,0.54,0.327,0.77,0.623,total,negro,homem,MG
2010,3108255,0.507,0.354,0.737,0.499,total,negro,homem,MG
2010,3110301,0.622,0.476,0.794,0.638,total,negro,homem,MG
2010,3111002,0.632,0.486,0.794,0.655,total,negro,homem,MG
2010,3111408,0.638,0.477,0.792,0.687,total,negro,homem,MG
2010,3112059,0.58,0.425,0.77,0.594,total,negro,homem,MG
2010,3112604,0.7,0.504,0.827,0.822,total,negro,homem,MG
2010,3121605,0.665,0.555,0.809,0.655,total,negro,homem,MG
2010,3125804,0.619,0.506,0.792,0.593,total,negro,homem,MG
2010,3128907,0.624,0.452,0.808,0.664,total,negro,homem,MG
2010,3129301,0.621,0.471,0.799,0.637,total,negro,homem,MG
2010,3133600,0.684,0.568,0.812,0.694,total,negro,homem,MG
2010,3140209,0.567,0.388,0.763,0.617,total,negro,homem,MG
2010,3140308,0.621,0.48,0.792,0.63,total,negro,homem,MG
2010,3149002,0.584,0.416,0.757,0.634,total,negro,homem,MG
2010,3150703,0.65,0.474,0.829,0.699,total,negro,homem,MG
2010,3152600,0.623,0.458,0.779,0.677,total,negro,homem,MG
2010,3154705,0.714,0.637,0.846,0.677,total,negro,homem,MG
2010,3155207,0.521,0.342,0.766,0.539,total,negro,homem,MG
2010,3157500,0.551,0.39,0.756,0.568,total,negro,homem,MG
2010,3160504,0.6,0.477,0.775,0.586,total,negro,homem,MG
2010,3163102,0.664,0.539,0.816,0.666,total,negro,homem,MG
2010,3172103,0.579,0.416,0.769,0.607,total,negro,homem,MG
2010,3100609,0.542,0.36,0.753,0.588,total,negro,homem,MG
2010,3106200,0.764,0.669,0.866,0.768,total,negro,homem,MG
2010,3101706,0.43,0.2,0.712,0.557,rural,negro,homem,MG
2010,3106804,0.512,0.323,0.761,0.546,rural,negro,homem,MG
2010,3110103,0.552,0.364,0.771,0.598,rural,negro,homem,MG
2010,3117009,0.522,0.366,0.753,0.516,rural,negro,homem,MG
2010,3119807,0.572,0.399,0.778,0.604,rural,negro,homem,MG
2010,3123106,0.552,0.38,0.775,0.573,rural,negro,homem,MG
2010,3130655,0.521,0.344,0.737,0.558,rural,negro,homem,MG
2010,3135803,0.471,0.268,0.715,0.546,rural,negro,homem,MG
2010,3136801,0.639,0.58,0.784,0.572,rural,negro,homem,MG
2010,3138807,0.582,0.387,0.775,0.657,rural,negro,homem,MG
2010,3151701,0.555,0.338,0.787,0.64,rural,negro,homem,MG
2010,3156502,0.538,0.376,0.768,0.538,rural,negro,homem,MG
2010,3161007,0.604,0.459,0.786,0.609,rural,negro,homem,MG
2010,3163508,0.501,0.309,0.76,0.534,rural,negro,homem,MG
2010,3119203,0.625,0.488,0.796,0.628,urbano,negro,homem,MG
2010,3126505,0.66,0.589,0.781,0.625,urbano,negro,homem,MG
2010,3131703,0.722,0.64,0.839,0.701,urbano,negro,homem,MG
2010,3136504,0.625,0.528,0.762,0.608,urbano,negro,homem,MG
2010,3143609,0.65,0.56,0.806,0.609,urbano,negro,homem,MG
2010,3145851,0.584,0.421,0.768,0.617,urbano,negro,homem,MG
2010,3150570,0.595,0.462,0.753,0.606,urbano,negro,homem,MG
2010,3167400,0.624,0.482,0.808,0.623,urbano,negro,homem,MG
2010,3161700,0.668,0.565,0.805,0.655,urbano,negro,homem,MG
2010,3171154,0.618,0.523,0.782,0.577,urbano,negro,homem,MG
2010,3504503,0.782,0.713,0.87,0.77,total,branco,homem,SP
2010,3507456,0.702,0.595,0.835,0.697,total,branco,homem,SP
2010,3515509,0.81,0.765,0.876,0.793,total,branco,homem,SP
2010,3515657,0.7,0.599,0.83,0.69,total,branco,homem,SP
2010,3533601,0.77,0.71,0.859,0.748,total,branco,homem,SP
2010,3553005,0.721,0.646,0.832,0.696,total,branco,homem,SP
2010,3505401,0.638,0.511,0.798,0.637,rural,branco,homem,SP
2010,3509809,0.701,0.649,0.832,0.637,rural,branco,homem,SP
2010,3515400,0.697,0.575,0.856,0.687,rural,branco,homem,SP
2010,3519808,0.702,0.603,0.821,0.7,rural,branco,homem,SP
2010,3534302,,,,1.0,rural,branco,homem,SP
2010,3534609,0.77,0.693,0.901,0.73,rural,branco,homem,SP
2010,3540002,,,,0.701,rural,branco,homem,SP
2010,3547700,,,,0.622,rural,branco,homem,SP
2010,3548054,0.725,0.613,0.853,0.73,rural,branco,homem,SP
2010,3550209,0.705,0.617,0.836,0.68,rural,branco,homem,SP
2010,3555604,,,,0.653,rural,branco,homem,SP
2010,3503505,0.689,0.649,0.828,0.61,rural,branco,homem,SP
2010,3549607,0.601,0.397,0.832,0.657,rural,branco,homem,SP
2010,3504206,0.806,0.786,0.874,0.762,urbano,branco,homem,SP
2010,3511409,0.757,0.7,0.854,0.725,urbano,branco,homem,SP
2010,3523008,0.731,0.684,0.835,0.684,urbano,branco,homem,SP
2010,3523503,0.722,0.637,0.833,0.708,urbano,branco,homem,SP
2010,3547205,0.813,0.81,0.877,0.757,urbano,branco,homem,SP
2010,3553708,0.79,0.747,0.864,0.763,urbano,branco,homem,SP
2010,3546801,0.768,0.73,0.857,0.725,urbano,branco,homem,SP
2010,3500907,0.677,0.542,0.82,0.699,total,total,homem,SP
2010,3502408,0.741,0.7,0.845,0.687,total,total,homem,SP
2010,3507753,0.702,0.587,0.829,0.71,total,total,homem,SP
2010,3510401,0.749,0.667,0.848,0.742,total,total,homem,SP
2010,3512407,0.755,0.664,0.856,0.758,total,total,homem,SP
2010,3516804,0.712,0.596,0.833,0.727,total,total,homem,SP
2010,3525201,0.734,0.653,0.843,0.718,total,total,homem,SP
2010,3525508,0.698,0.578,0.836,0.706,total,total,homem,SP
2010,3526902,0.779,0.717,0.865,0.763,total,total,homem,SP
2010,3530201,0.714,0.653,0.826,0.674,total,total,homem,SP
2010,3537156,0.786,0.722,0.865,0.778,total,total,homem,SP
2010,3551108,0.701,0.603,0.828,0.69,total,total,homem,SP
2010,3556008,0.754,0.675,0.862,0.737,total,total,homem,SP
2010,3556354,0.686,0.561,0.829,0.696,total,total,homem,SP
2010,3519071,0.748,0.689,0.848,0.717,total,total,homem,SP
2010,3523404,0.785,0.701,0.874,0.79,total,total,homem,SP
2010,3532306,0.651,0.508,0.805,0.674,total,total,homem,SP
2010,3504404,,,,0.699,rural,total,homem,SP
2010,3504800,0.694,0.565,0.854,0.692,rural,total,homem,SP
2010,3522802,0.677,0.638,0.794,0.613,rural,total,homem,SP
2010,3549805,0.695,0.57,0.834,0.704,rural,total,homem,SP
2010,3556107,0.73,0.674,0.845,0.683,rural,total,homem,SP
2010,3515707,0.652,0.559,0.792,0.625,rural,total,homem,SP
2010,3513603,0.601,0.425,0.798,0.642,rural,total,homem,SP
2010,3504701,0.77,0.795,0.83,0.692,urbano,total,homem,SP
2010,3513306,0.78,0.792,0.865,0.693,urbano,total,homem,SP
2010,3530300,0.759,0.683,0.856,0.749,urbano,total,homem,SP
2010,3541703,0.761,0.728,0.852,0.71,urbano,total,homem,SP
2010,3542107,0.765,0.701,0.873,0.733,urbano,total,homem,SP
2010,3545159,0.798,0.74,0.881,0.781,urbano,total,homem,SP
2010,3554953,0.72,0.629,0.838,0.708,urbano,total,homem,SP
2010,3506409,0.698,0.618,0.819,0.672,total,negro,homem,SP
2010,3515806,0.742,0.73,0.829,0.675,total,negro,homem,SP
2010,3537701,0.678,0.602,0.802,0.645,total,negro,homem,SP
2010,3542909,0.67,0.572,0.806,0.651,total,negro,homem,SP
2010,3551504,0.69,0.571,0.829,0.694,total,negro,homem,SP
2010,3551801,0.629,0.499,0.799,0.624,total,negro,homem,SP
2010,3500600,0.756,0.73,0.842,0.702,total,negro,homem,SP
2010,3526308,0.614,0.428,0.808,0.67,total,negro,homem,SP
2010,3548609,0.644,0.49,0.807,0.676,total,negro,homem,SP
2010,3507407,0.645,0.574,0.803,0.582,rural,negro,homem,SP
2010,3519709,0.626,0.474,0.802,0.646,rural,negro,homem,SP
2010,3520806,,,,0.661,rural,negro,homem,SP
2010,3525201,0.64,0.519,0.782,0.645,rural,negro,homem,SP
2010,3530102,,,,0.673,rural,negro,homem,SP
2010,3533106,,,,0.679,rural,negro,homem,SP
2010,3533502,,,,0.651,rural,negro,homem,SP
2010,3540002,,,,0.621,rural,negro,homem,SP
2010,3547650,,,,0.698,rural,negro,homem,SP
2010,3556701,,,,0.682,rural,negro,homem,SP
2010,3538501,0.66,0.529,0.839,0.649,rural,negro,homem,SP
2010,3555406,0.636,0.493,0.822,0.633,rural,negro,homem,SP
2010,3505500,0.731,0.66,0.838,0.706,urbano,negro,homem,SP
2010,3507704,0.705,0.62,0.831,0.679,urbano,negro,homem,SP
2010,3509809,0.637,0.506,0.82,0.624,urbano,negro,homem,SP
2010,3516200,0.741,0.684,0.85,0.701,urbano,negro,homem,SP
2010,3525607,0.695,0.622,0.813,0.665,urbano,negro,homem,SP
2010,3530508,0.726,0.647,0.842,0.701,urbano,negro,homem,SP
2010,3532504,0.693,0.584,0.799,0.712,urbano,negro,homem,SP
2010,3536109,0.681,0.572,0.827,0.666,urbano,negro,homem,SP
2010,3540903,0.681,0.564,0.807,0.695,urbano,negro,homem,SP
2010,3545506,0.669,0.58,0.811,0.636,urbano,negro,homem,SP
2010,3551306,0.739,0.672,0.856,0.702,urbano,negro,homem,SP
2010,3549409,0.723,0.642,0.848,0.693,urbano,negro,homem,SP
2010,3531100,0.696,0.599,0.826,0.682,urbano,negro,homem,SP
2010,3520509,0.752,0.681,0.848,0.735,urbano,negro,homem,SP
2010,3531704,0.633,0.487,0.787,0.663,urbano,negro,homem,SP
2000,1200385,0.509,0.304,0.746,0.583,total,branco,homem,AC
2000,1200104,0.274,0.063,0.683,0.479,rural,branco,homem,AC
2000,1200302,0.128,0.01,0.629,0.345,rural,branco,homem,AC
2000,1200344,0.396,0.183,0.66,0.515,total,total,homem,AC
2000,1200252,0.527,0.345,0.743,0.571,urbano,total,homem,AC
2000,1200385,0.397,0.175,0.704,0.507,rural,negro,homem,AC
2000,1600238,,,,0.577,urbano,branco,homem,AP
2000,1600238,0.599,0.527,0.735,0.555,urbano,total,homem,AP
2000,1301506,0.389,0.216,0.665,0.41,total,branco,homem,AM
2000,1304062,0.607,0.452,0.749,0.661,total,branco,homem,AM
2000,1301704,0.598,0.412,0.759,0.685,urbano,branco,homem,AM
2000,1303403,0.637,0.527,0.767,0.64,urbano,branco,homem,AM
2000,1303502,0.347,0.172,0.66,0.367,urbano,branco,homem,AM
2000,1300839,0.415,0.222,0.672,0.477,total,total,homem,AM
2000,1303809,0.488,0.312,0.721,0.516,total,total,homem,AM
2000,1300201,0.248,0.073,0.637,0.328,rural,total,homem,AM
2000,1301803,0.169,0.033,0.599,0.248,rural,total,homem,AM
2000,1301852,0.419,0.198,0.687,0.542,rural,total,homem,AM
2000,1300029,0.451,0.26,0.682,0.518,urbano,total,homem,AM
2000,1300631,0.453,0.261,0.677,0.526,urbano,total,homem,AM
2000,1302405,0.449,0.266,0.683,0.499,urbano,total,homem,AM
2000,1301209,0.459,0.266,0.705,0.517,urbano,negro,homem,AM
2000,1302207,0.423,0.211,0.669,0.533,urbano,negro,homem,AM
2000,2703403,0.455,0.195,0.689,0.7,total,branco,homem,AL
2000,2703007,0.289,0.085,0.666,0.427,rural,branco,homem,AL
2000,2703106,0.486,0.348,0.693,0.475,urbano,branco,homem,AL
2000,2700607,0.524,0.366,0.723,0.544,urbano,branco,homem,AL
2000,2704500,0.404,0.218,0.65,0.466,total,total,homem,AL
2000,2705002,0.333,0.136,0.635,0.429,total,total,homem,AL
2000,2704906,0.375,0.197,0.664,0.404,rural,total,homem,AL
2000,2709301,0.291,0.096,0.614,0.418,rural,total,homem,AL
2000,2706901,0.345,0.149,0.617,0.447,rural,total,homem,AL
2000,2703304,0.38,0.162,0.661,0.512,urbano,total,homem,AL
2000,2707008,0.385,0.186,0.64,0.482,urbano,total,homem,AL
2000,2704708,0.466,0.267,0.696,0.544,urbano,total,homem,AL
2000,2703403,0.361,0.174,0.61,0.443,total,negro,homem,AL
2000,2705002,0.312,0.119,0.624,0.409,total,negro,homem,AL
2000,2705408,0.322,0.119,0.61,0.456,total,negro,homem,AL
2000,2708303,0.316,0.133,0.625,0.379,rural,negro,homem,AL
2000,2704500,0.467,0.302,0.688,0.49,urbano,negro,homem,AL
2000,5000906,0.477,0.246,0.803,0.547,rural,branco,homem,MS
2000,5004007,0.618,0.471,0.797,0.629,rural,branco,homem,MS
2000,5007208,0.647,0.476,0.816,0.697,rural,branco,homem,MS
2000,5001003,0.615,0.443,0.791,0.664,urbano,branco,homem,MS
2000,5001904,0.539,0.35,0.77,0.58,rural,total,homem,MS
2000,5007406,0.375,0.117,0.723,0.621,rural,total,homem,MS
2000,5001102,0.524,0.313,0.752,0.61,total,negro,homem,MS
2000,5001243,0.481,0.274,0.74,0.551,total,negro,homem,MS
2000,5002803,0.408,0.184,0.728,0.509,total,negro,homem,MS
2000,5001243,0.443,0.226,0.733,0.522,rural,negro,homem,MS
2000,5005608,0.459,0.245,0.761,0.517,rural,negro,homem,MS
2000,5006606,0.474,0.219,0.755,0.646,rural,negro,homem,MS
2000,5006903,0.341,0.101,0.727,0.542,rural,negro,homem,MS
2000,5007406,0.269,0.049,0.692,0.567,rural,negro,homem,MS
2000,5002704,0.629,0.471,0.796,0.662,urbano,negro,homem,MS
2000,5007307,0.545,0.373,0.738,0.588,urbano,negro,homem,MS
2000,5007406,0.511,0.301,0.755,0.586,urbano,negro,homem,MS
2000,3200706,0.625,0.469,0.812,0.642,total,branco,homem,ES
2000,3201605,0.622,0.503,0.765,0.625,total,branco,homem,ES
2000,3203205,0.537,0.332,0.779,0.6,rural,branco,homem,ES
2000,3204005,0.51,0.343,0.776,0.498,rural,branco,homem,ES
2000,3205176,0.536,0.326,0.767,0.615,total,total,homem,ES
2000,3201159,0.582,0.405,0.777,0.625,urbano,total,homem,ES
2000,3203007,0.377,0.139,0.716,0.539,rural,negro,homem,ES
2000,3204104,0.597,0.47,0.775,0.583,urbano,negro,homem,ES
2000,1501105,0.39,0.203,0.656,0.446,total,branco,homem,PA
2000,1502509,0.25,0.053,0.69,0.431,total,branco,homem,PA
2000,1504059,0.542,0.349,0.729,0.627,total,branco,homem,PA
2000,1504208,0.466,0.231,0.705,0.623,rural,branco,homem,PA
2000,1505494,0.344,0.102,0.683,0.584,rural,branco,homem,PA
2000,1506302,,,,0.648,rural,branco,homem,PA
2000,1508357,0.444,0.205,0.724,0.588,rural,branco,homem,PA
2000,1502004,0.432,0.196,0.688,0.598,total,total,homem,PA
2000,1503200,0.451,0.268,0.682,0.5,total,total,homem,PA
2000,1504000,0.291,0.091,0.653,0.417,rural,total,homem,PA
2000,1506104,0.37,0.178,0.654,0.436,rural,total,homem,PA
2000,1507953,0.371,0.144,0.64,0.554,rural,total,homem,PA
2000,1508100,0.66,0.49,0.805,0.731,rural,total,homem,PA
2000,1502202,0.568,0.417,0.74,0.594,urbano,total,homem,PA
2000,1503507,0.393,0.176,0.672,0.513,total,negro,homem,PA
2000,1501105,0.241,0.056,0.633,0.395,rural,negro,homem,PA
2000,1503044,0.36,0.146,0.69,0.464,rural,negro,homem,PA
2000,1504455,0.431,0.175,0.714,0.644,rural,negro,homem,PA
2000,1503093,0.421,0.197,0.675,0.563,urbano,negro,homem,PA
2000,2301406,0.486,0.312,0.716,0.513,total,branco,homem,CE
2000,2306405,0.544,0.392,0.733,0.559,total,branco,homem,CE
2000,2307205,0.552,0.412,0.742,0.55,total,branco,homem,CE
2000,2313351,0.442,0.264,0.657,0.496,total,branco,homem,CE
2000,2313401,0.516,0.35,0.69,0.571,total,branco,homem,CE
2000,2303204,0.331,0.146,0.608,0.41,rural,branco,homem,CE
2000,2306306,0.35,0.153,0.668,0.421,rural,branco,homem,CE
2000,2308104,0.388,0.196,0.642,0.464,rural,branco,homem,CE
2000,2308708,0.385,0.193,0.662,0.446,rural,branco,homem,CE
2000,2304608,0.519,0.425,0.699,0.471,urbano,branco,homem,CE
2000,2312106,0.543,0.435,0.727,0.507,urbano,branco,homem,CE
